ACO_ID,ACO_Name,Agree_Type,Agreement_Period_Num,Current_Start_Date,Current_Track,Risk_Model,Assign_Type,SNF_Waiver,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,Prorate_Shared_Losses,EarnSaveLoss,DisAffQual,Met_QPS,Met_30pctl,Met_Incentive,Met_FirstYear,Report_WI,Report_eCQM_CQM,Report_Inc,QualScore,Recvd30p,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,FinalShareRate,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_VA_Only,N_Ben_CBA_Only,N_Ben_CBA_and_VA,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,N_Ben_Race_Unknown,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,Perc_Dual,Perc_CovDiag,Perc_CovEpisode,Perc_LTI,CAHPS_1,CAHPS_2,CAHPS_3,CAHPS_4,CAHPS_5,CAHPS_6,CAHPS_7,CAHPS_11,CAHPS_9,CAHPS_8,Measure_479,Measure_484,QualityID_318,QualityID_110,QualityID_226,QualityID_134_WI,QualityID_134_eCQM,QualityID_134_MIPSCQM,QualityID_113,QualityID_112,QualityID_438,QualityID_370,QualityID_001_WI,QualityID_001_eCQM,QualityID_001_MIPSCQM,QualityID_236_WI,QualityID_236_eCQM,QualityID_236_MIPSCQM
A4707,"Essential Health Partners ACO, LLC",Renewal,4,01/01/2022,EN,Two-Sided,Retrospective,1,13494,0.27%,1.00%,388936,0,"",0,0,1,1,1,0,0,1,0,0,81.06%,0,340,10992,10572,144604799,144215863,75.00%,"Low Revenue",94375,10881,15645,10232,88551,9476,14369,8512,86958,10230,17676,9421,92247,10965,16520,10314,10962,1.001,0.937,0.989,0.943,0.994,0.902,0.949,0.92,1.01,0.905,0.961,0.91,1.057,0.918,0.899,0.93,72,862,503,11508,13156,58,788,526,11784,11,13463,20,1197,6949,4039,1309,8051,5443,11887,905,*,200,*,143,261,2955,2573,*,326,40,172,499,2451,4279,108,474,269,270,252,*,14,*,510,204,659,258,11180,4662,4896,1611,11,41,22,12243,0,0,0,0,0,0,153,227,97,45,3,6.91%,15.01%,2.05%,0.33%,86.53,93.77,93.7,80.48,65.43,65.83,73.05,20.6,92.08,85.68,0.1672,36.58,94.3,86.85,94.59,80.92,-,-,77.06,79.77,92.92,8.11,10.4,-,-,86.22,-,-
A4709,"CALIFORNIA CLINICAL PARTNERS ACO, LLC",Initial,1,07/01/2019,EN,Two-Sided,Retrospective,1,19843,12.45%,2.00%,32432731,32432731,"",0,23838057,1,1,1,0,0,1,0,0,80.34%,0,469,13468,12346,260405800,227973070,75.00%,"Low Revenue",89262,12265,13736,9847,86633,11001,14831,9700,93047,11589,15322,10303,98303,12751,14443,10588,11790,1.033,1.127,0.961,1.052,1.045,1.142,1.045,1.06,0.999,1.09,1.038,1.04,0.98,1.09,0.998,1.019,205,2121,2552,14409,19335,127,1650,2225,15334,23,19742,78,2317,9605,5893,2028,11436,8407,14871,1158,1151,1168,44,1080,371,3088,2825,58,198,41,314,771,2025,4848,102,661,302,218,206,1,8,3,550,168,676,310,12152,5649,5465,955,84,41,29,19222,0,0,1,0,0,0,213,153,56,48,0,17.58%,15.24%,1.51%,0.25%,77.17,91.37,90.5,69.8,59.15,49.9,74.18,22.8,89.8,81.31,0.1509,24.72,70.46,70,84.44,68.76,-,-,70.12,76.72,88.16,20,11.27,-,-,80.83,-,-
A4711,"Crozer ACO",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,1,8723,7.37%,0.00%,7724243,7724243,"",0,5677319,1,1,1,0,0,1,0,0,74.44%,0,168,12345,11816,104865660,97141418,75.00%,"High Revenue",106102,11046,19479,11872,115105,9986,16427,10615,88935,10729,15022,10852,92637,11744,13487,11034,11435,1.035,1.014,1.076,1.075,1.121,0.963,1.103,1.037,1.023,0.999,1.02,1.003,1.079,0.938,1.009,1.018,21,1390,753,7628,8495,12,1097,687,6699,16,8679,28,1352,4339,2156,876,5155,3568,7197,1082,136,*,*,71,206,2958,2437,*,346,148,338,621,2110,4342,92,590,400,245,221,*,16,*,553,192,649,290,9723,3358,5256,1106,3,52,22,13003,0,0,0,0,2,2,204,325,126,74,0,16.62%,16.76%,1.98%,1.56%,82.83,94.7,94.16,76.33,65.31,61.73,71.28,25.97,88.22,85.93,0.1476,32.28,54.18,66.93,63.33,81.35,-,-,65.3,75.48,84.34,16.67,17.67,-,-,68.4,-,-
A4723,"Community Care of Brooklyn IPA, Inc.",Initial,1,07/01/2019,B,One-Sided,Retrospective,0,10237,6.84%,2.99%,10104630,10104630,"",0,3961015,1,1,1,0,0,1,0,0,71.19%,0,281,14842,14096,147787976,137683346,40.00%,"High Revenue",92125,10038,14219,10677,93256,10698,14383,10513,103237,11573,14585,10489,100512,12086,17349,10524,13827,1.003,0.944,0.996,1.066,0.999,0.951,1.029,1.048,0.989,0.948,0.984,1.016,0.999,0.891,0.966,0.92,203,1798,3069,4813,9958,112,1222,3059,5564,22,10201,14,1521,4584,2904,1228,5947,4290,6038,2799,*,315,*,274,581,3759,3446,*,163,162,57,1398,3098,5167,131,452,215,272,260,*,*,7,564,227,714,313,13599,4953,7155,1061,430,48,34,24080,0,13,0,0,3,9,663,1688,367,326,0,40.31%,19.84%,2.96%,3.29%,85.56,94.96,93.05,81.11,50.8,58.71,65.49,21.06,93.17,84.96,0.1686,22.95,67.97,65.55,68.18,45.11,-,-,55.21,55.26,89.29,5.56,16.93,-,-,73.39,-,-
A4733,"UHA ACO LLC",Initial,1,07/01/2019,E,Two-Sided,Retrospective,1,22948,11.06%,0.50%,35899819,35899819,"",0,17590911,1,1,1,0,0,1,0,0,85.50%,0,-88,14425,12686,324622305,288722486,50.00%,"Low Revenue",117670,12226,15032,10240,103232,12692,17187,11918,128581,13326,16883,11811,112271,12735,17740,12299,12829,1.006,0.902,0.836,0.899,0.984,0.947,0.949,0.959,1.058,0.934,0.934,0.96,0.902,0.966,0.949,0.952,104,1258,1355,20465,22505,44,940,1311,20210,46,22812,90,1426,10639,7939,2944,13212,9736,17205,884,1878,394,16,1805,766,3235,3002,27,207,46,325,922,3077,4619,96,841,236,184,176,1,5,2,510,147,583,324,10338,3300,6166,858,14,42,25,22935,0,0,0,0,0,0,180,248,41,60,0,7.87%,22.72%,1.30%,0.16%,76.98,91.89,89.69,71.01,65.27,56.38,73.11,14.56,90.08,81.83,0.1572,27.39,92.04,92.77,87.5,92.18,-,-,85.4,88.89,87.62,23.33,6.44,-,-,72.51,-,-
A4737,"GA MSSP Enhanced",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,0,20043,9.88%,1.00%,20602644,20602644,"",0,15142944,1,1,1,0,0,1,0,0,82.33%,0,441,10673,9942,208559538,187956894,75.00%,"Low Revenue",81362,8514,15033,8635,74737,7309,15244,7993,72567,7446,14746,8391,72969,7713,15238,9089,9619,0.955,0.919,0.923,0.964,0.972,0.919,0.973,1.026,0.993,0.942,1.016,1.069,0.955,0.937,1.078,1.077,165,1628,672,18045,19540,138,1363,561,17479,17,19962,64,1995,10227,6002,1819,11335,8708,16251,3054,178,*,*,202,301,2441,1975,30,431,30,280,310,2126,3921,101,373,278,218,191,1,23,3,467,147,599,229,11893,6036,4229,1577,51,24,24,11931,0,0,0,0,0,0,88,2,34,19,0,5.62%,16.62%,1.31%,0.97%,88.46,93.78,93.56,80.92,67.02,59.94,75.3,27.35,92.97,86.5,0.1554,26.43,93.23,75.33,31.25,91.25,-,-,78.95,76.4,89.68,13.33,5.16,-,-,80.77,-,-
A4744,"MS MSSP CHC Enhanced",Renewal,4,01/01/2022,EN,Two-Sided,Retrospective,0,11370,8.70%,1.00%,9733194,9733194,"",0,7153898,1,1,1,0,0,1,0,0,82.11%,0,648,10169,9661,111849750,102116556,75.00%,"Low Revenue",74113,8579,12071,7675,70038,7602,9904,6931,70905,7760,9679,7171,64191,8079,10979,8211,9284,0.904,0.832,0.723,0.87,0.907,0.846,0.716,0.878,0.87,0.824,0.718,0.889,0.838,0.815,0.726,0.907,148,3571,2325,6714,10999,128,2693,1805,6374,*,*,*,3280,5349,2120,621,6275,5095,6119,5021,56,43,*,*,85,2195,1804,134,148,133,215,525,2939,2407,128,720,385,220,194,4,8,14,713,152,588,183,9444,441,2859,1606,4537,32,28,16878,0,266,0,0,0,0,118,43,380,7,0,31.37%,16.37%,1.40%,0.77%,87.5,93.35,92.73,88.7,62.95,60.87,70.82,46.48,94.48,87.21,-,-,81.39,53.92,78.85,91.9,-,-,62.46,63.23,89.57,21.62,12.13,-,-,58.59,-,-
A4749,"ACMG Health Systems, Inc.",Re-entering,3,01/01/2020,B,One-Sided,Prospective,0,7961,9.36%,3.21%,9543289,9543289,"",0,3740969,1,1,1,0,0,1,0,0,70.63%,1,481,13157,12849,101983510,92440221,40.00%,"Low Revenue",79872,9054,13050,8259,86029,9402,14255,8964,79076,10433,15486,9323,87105,10584,15065,9906,11926,1.012,0.96,0.888,0.993,0.979,0.936,0.9,0.984,0.962,0.935,0.897,0.979,0.994,0.912,0.868,0.971,235,2175,2176,5756,7751,59,1434,1966,4292,*,7934,*,1516,3589,2004,852,4380,3581,4268,1902,354,1026,11,217,183,3473,2960,91,374,72,455,925,2265,3862,170,825,304,289,260,3,19,7,728,230,691,218,11656,3299,4364,1568,2425,56,27,15305,0,47,2,0,0,1,267,99,141,29,0,39.99%,16.08%,2.01%,2.16%,85.01,94.38,92.52,80.85,59.66,59.8,74.11,27.23,93.49,85.54,0.1374,34.98,74.77,60.47,51.72,62.67,-,-,51.88,61.54,85.76,21.43,27.92,-,-,62.94,-,-
A4754,"CareAllies Accountable Care Collaborative, LLC",Initial,1,01/01/2020,B,One-Sided,Prospective,0,8536,1.05%,3.15%,957228,0,"",0,0,1,1,1,0,0,1,0,0,82.62%,0,326,10957,11282,90997484,90040256,40.00%,"Low Revenue",77668,8615,14805,9201,79029,7767,15258,9402,82225,8686,15551,10258,80685,10440,16566,10266,10841,1,0.984,1.029,1.098,1.011,0.947,1.003,1.091,0.999,0.977,0.991,1.096,1.008,0.999,1.02,1.039,100,1195,612,8337,8305,33,701,367,7204,*,8509,*,760,4045,2735,996,4976,3560,7187,1149,60,*,*,41,86,2831,2458,52,273,61,460,553,1880,4244,155,695,309,288,266,2,15,6,579,211,849,279,11191,5204,3850,1861,276,52,27,11244,0,0,1,0,0,0,60,20,62,18,0,8.02%,17.80%,2.23%,1.10%,90.16,95.54,94.42,85.05,58.03,61.08,69.87,26.11,93.74,88.54,0.1511,31.57,91.79,74.36,73.33,73.07,-,-,74.21,72.02,86.65,12.9,10.5,-,-,75.43,-,-
A4756,"TX AZ AR CO UT MSSP",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,0,31560,7.62%,1.00%,24071000,24071000,"",0,17692185,1,1,1,0,0,1,0,0,88.09%,0,434,10232,9606,315722223,291651223,75.00%,"Low Revenue",75267,8977,14733,8450,70354,7627,14158,7987,70189,9341,14628,8793,77384,9721,13274,9118,9452,0.946,0.871,0.9,0.889,0.942,0.873,0.888,0.896,0.928,0.892,0.891,0.914,0.981,0.949,0.884,0.944,106,1802,857,28772,30855,90,1564,778,28423,761,30637,162,2430,16754,9248,3128,17791,13769,29274,595,203,275,56,343,814,2242,1888,28,330,16,308,416,2083,3873,71,324,309,185,165,1,17,2,454,123,646,273,10198,4713,3632,1816,36,30,25,13920,0,0,0,0,0,0,211,18,155,84,0,4.91%,15.87%,1.13%,0.70%,83.16,94.7,93.48,74.14,69.78,65.18,71.37,30.66,90.37,87.51,0.1466,25.62,83.56,77.27,76.92,80.27,-,-,80.46,81.85,88.03,8.33,7.69,-,-,79.66,-,-
A4757,"AR MSSP Community Health Center Enhanced",Renewal,3,01/01/2022,EN,Two-Sided,Retrospective,0,10925,8.24%,1.00%,9196162,9196162,"",0,6759179,1,1,1,0,0,1,0,0,82.89%,0,333,10532,10036,111619273,102423111,75.00%,"Low Revenue",72066,7974,10731,8733,72009,7587,10306,7684,74005,8096,10591,9213,71974,7451,11225,9063,9664,0.911,0.815,0.782,0.904,0.9,0.803,0.766,0.92,0.915,0.792,0.8,0.963,0.938,0.798,0.8,0.971,135,2808,1447,6953,10598,117,2296,1254,6931,*,*,*,2757,4794,2521,853,6196,4729,8722,1705,60,259,24,47,108,2769,2133,66,470,104,185,395,2882,2642,190,532,345,264,223,2,27,13,731,158,651,208,9755,389,2820,1147,5399,32,26,12615,0,121,0,0,0,0,111,17,248,11,2,24.99%,14.67%,1.89%,0.54%,85.79,91.83,89.79,84.07,57.1,60.42,68.11,22.53,92.57,86.32,-,27.37,73.67,59.48,86.54,86.17,-,-,66.67,71.56,81.13,16.5,15.67,-,-,74.68,-,-
A4764,"Five Star ACO, LLC",Initial,1,01/01/2020,E,Two-Sided,Retrospective,0,6251,5.67%,0.50%,4453283,4453283,"",0,2182109,1,1,1,0,0,1,0,0,80.14%,0,216,12962,12265,78556009,74102726,50.00%,"Low Revenue",73354,10117,16567,11475,79434,10128,16275,10955,79767,9857,11027,10935,78364,10805,13146,11740,12227,1.007,0.97,0.958,1.127,0.999,0.963,0.939,1.107,1.028,0.905,0.801,1.136,0.985,0.911,0.868,1.122,90,1456,588,4309,6060,47,947,491,4575,12,6218,21,1177,2771,1694,609,3533,2718,5085,803,131,*,*,93,103,3250,2574,149,496,82,343,510,2150,4995,130,679,472,329,285,5,27,12,859,257,1028,337,13750,6032,5112,2055,551,38,27,14260,0,16,0,0,0,0,58,11,65,13,0,18.06%,17.39%,1.87%,0.26%,87.12,93.14,89.75,81.58,66.53,66.77,68.6,32.46,91.9,85.45,0.1648,29.04,93.78,70,91.49,77.37,-,-,70.55,67.43,83.14,3.33,13.24,-,-,75.15,-,-
A4768,"Banner Network Colorado, LLC",Re-entering,1,01/01/2020,E,Two-Sided,Retrospective,0,6268,12.03%,1.00%,7342070,7342070,"",0,3597614,1,1,1,0,0,1,0,0,91.23%,0,307,9975,9741,61018956,53676886,50.00%,"Low Revenue",76232,9558,14434,8230,82390,9881,15806,8488,76571,10584,15798,8602,79516,11628,12304,8288,8775,1.012,0.918,1.028,0.874,1.059,0.925,0.985,0.874,0.928,0.948,0.973,0.882,0.939,0.953,0.885,0.916,32,571,259,5974,6117,14,366,189,5548,23,6182,63,572,3389,1695,612,3260,3008,5915,*,23,77,*,63,171,2032,1759,*,268,23,116,416,2419,2999,50,310,363,170,155,*,12,*,578,120,637,222,7994,3051,3014,1923,7,30,28,13943,0,0,0,0,0,0,141,350,105,84,0,7.02%,11.97%,1.40%,*,81.1,94.03,92.57,74.25,62.12,68.05,72.87,26.34,94.12,84.03,0.1484,25.69,98.2,91.71,100,93.64,-,-,85.02,82.4,77.3,11.59,3.83,-,-,80.32,-,-
A4771,"Emory Healthcare Network Advantage",Initial,1,01/01/2020,A,One-Sided,Prospective,0,36807,1.64%,2.33%,7013300,0,"",0,0,1,1,1,0,0,1,0,0,76.10%,0,147,11928,12831,427423698,420410398,40.00%,"High Revenue",78725,10754,14065,9534,82056,11440,14636,9924,90221,11979,15535,10487,90895,11341,15195,10707,11732,0.979,1.155,0.925,1.073,0.959,1.152,0.958,1.069,0.982,1.165,0.921,1.08,0.962,1.119,0.94,1.035,792,3820,1465,28396,35834,366,2872,1239,31358,38,36649,120,3229,16914,12099,4565,21247,15560,25805,8153,912,251,12,639,1035,2797,2516,63,212,39,505,500,3330,3979,177,481,378,262,246,1,10,4,556,207,716,325,10616,3075,5299,2219,23,37,28,13906,0,0,0,0,0,0,749,3175,1082,707,6,6.80%,17.53%,2.17%,0.78%,77.54,90.85,90.02,70.2,58.93,55.38,71.64,22.88,87.2,80.24,0.1535,31.62,92.13,79.86,66.67,72.47,-,-,70.24,66.94,86.38,0,9.6,-,-,72.32,-,-
A4775,"CA MSSP 2020 Enhanced",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,0,31712,8.33%,1.00%,41269457,41269457,"",0,30333051,1,1,1,0,0,1,0,0,78.67%,0,452,16049,15401,495519135,454249679,75.00%,"Low Revenue",95632,12963,18021,11600,87908,12740,16832,10795,93730,13655,18726,11857,90668,14237,19310,12395,14712,1.007,1.059,1.001,1.009,1.003,1.135,1.019,1.009,1.03,1.151,1.071,1.078,1.007,1.144,1.045,1.069,227,2049,7739,21142,30875,197,1806,7639,21233,30,31614,68,2576,13931,10422,4783,18682,13030,24480,559,1820,2527,41,1277,1008,3497,3123,55,329,27,497,979,2387,5537,130,1836,293,244,228,1,13,2,572,185,662,314,15900,8761,6077,928,134,54,28,18593,0,0,1,0,0,0,139,45,64,52,0,29.50%,21.26%,2.11%,1.08%,81.83,88.74,88.89,74.81,55.88,53.93,73.18,24.35,87.59,81.91,0.1536,24.2,84.69,74.62,76.67,76.36,-,-,71.38,66.77,90.06,20,21.33,-,-,71.02,-,-
A4776,"AR MSSP 2022",Renewal,2,01/01/2022,E,Two-Sided,Retrospective,0,13358,4.90%,2.80%,7278469,7278469,"",0,3566450,1,1,1,0,0,1,0,0,73.08%,0,-39,11466,11065,148497729,141219260,50.00%,"Low Revenue",62852,10306,18708,10099,73188,9354,19052,9275,84510,9209,16601,10031,77508,9185,16734,10231,10904,0.945,0.878,0.96,0.945,0.921,0.855,0.948,0.947,0.971,0.833,0.964,0.974,0.962,0.86,0.95,0.968,102,1619,910,11088,12951,80,1338,723,10810,16,13174,168,1717,5965,4225,1451,7610,5748,12759,392,28,17,13,37,112,3128,2296,71,699,76,160,604,3144,3215,155,441,336,317,263,4,41,10,627,179,750,239,11034,4856,3098,2339,740,45,30,13415,0,0,2,0,0,0,69,69,112,13,1,10.66%,21.01%,2.40%,2.47%,88.08,95.2,93.52,79.42,55.79,62.26,69.42,24.93,94.16,88.07,0.1658,33.38,80.86,73.36,48.15,63.81,-,-,67.36,71.82,87.56,9.8,10.26,-,-,69.26,-,-
A4777,"WA CCCN MSSP 2023",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,0,28868,7.23%,1.00%,27487998,27487998,"",0,20203679,1,1,1,0,0,1,0,0,85.09%,0,180,13500,12390,379942182,352454184,75.00%,"Low Revenue",94135,11841,17947,11312,93491,11030,16313,10301,103553,11809,17604,11004,99554,11603,18570,11602,12524,0.997,0.946,0.987,0.982,1.006,0.964,0.993,0.975,1.014,0.943,0.951,0.974,0.995,0.985,0.985,1.022,124,1840,2541,24800,28143,111,1659,2325,24048,115,28358,395,2396,13260,9230,3982,16405,12463,25326,544,740,978,52,743,485,3212,2910,39,284,23,358,740,2851,4467,104,846,284,213,201,1,10,2,551,165,695,308,12356,6098,4963,1238,58,38,27,19352,0,0,2,0,1,1,150,88,57,31,0,12.23%,17.26%,1.71%,0.72%,83.76,91.37,89.67,74.09,61.16,56.79,72.53,29.3,90.05,82.79,0.1408,26.09,86.11,72.15,100,64.85,-,-,76.71,82.97,90.43,6.67,16.47,-,-,72.41,-,-
A4778,"Healthier Communities ACO, LLC",Initial,1,01/01/2020,B,One-Sided,Retrospective,0,9467,7.51%,3.05%,9262411,9262411,"",0,3630865,1,1,1,0,0,1,0,0,86.15%,0,194,13327,12163,123388297,114125886,40.00%,"Low Revenue",87523,10176,15826,10193,96681,11159,19256,10574,102489,10618,20185,10762,104437,12024,19019,11422,12326,1.034,0.948,1.044,1.007,1.04,0.938,1.029,0.999,1.106,0.952,1.058,1.003,0.962,1.003,1.102,1.042,60,785,617,8837,9259,43,566,534,8116,14,9421,32,768,4096,3228,1375,5499,3968,8329,425,155,*,*,159,291,3233,3032,*,167,27,129,1203,2648,4782,119,366,248,245,237,*,6,*,532,197,652,291,12046,3619,7120,1288,19,60,27,19885,0,0,0,0,0,0,34,121,37,16,0,8.70%,22.56%,1.82%,0.77%,86.98,94.64,93.33,76.5,66.72,63.18,76.19,20.49,93.07,87.26,0.1549,31.09,98.76,92.93,96.88,83.59,-,-,83.1,85.53,84.79,8.33,5.52,-,-,81.19,-,-
A4794,"Advanced Doctors ACO, LLC",Renewal,2,01/01/2022,EN,Two-Sided,Retrospective,1,10828,5.25%,2.00%,6611681,6611681,"",0,4859586,1,1,1,0,0,1,0,0,78.77%,0,52,11923,11392,125946355,119334673,75.00%,"Low Revenue",82621,10813,17948,10909,85340,10195,18020,9979,87525,10356,12644,10889,100864,10918,13710,10948,11297,1.023,0.975,1.065,1.058,1.044,0.989,1.062,1.064,1.079,0.941,0.967,1.066,1.063,0.971,1.022,1.072,49,676,334,10099,10563,33,588,282,9659,*,10788,*,862,5055,3768,1143,6040,4788,9694,605,*,134,*,96,237,2711,2454,*,238,11,217,504,1845,5296,103,505,414,248,234,*,12,*,569,189,834,341,13980,5952,5459,1947,622,38,23,13112,0,0,5,0,0,0,47,11,31,14,0,5.04%,18.43%,1.86%,*,89.92,93.71,93.7,81.88,63.9,63.67,73.22,28.98,93.18,86.15,0.1596,30.09,77.82,75.79,53.57,72.29,-,-,77.71,73.89,87.78,24.32,7.12,-,-,80.29,-,-
A4795,"Bluestone ACO",Initial,1,01/01/2020,E,Two-Sided,Retrospective,1,6488,14.10%,0.00%,26620895,26620895,"",0,13044239,1,1,1,1,0,0,1,0,70.63%,1,-624,31509,30442,188786575,162165680,50.00%,"Low Revenue",87773,20590,27305,28380,115573,23351,28386,29457,136982,23951,32072,31497,95996,19366,24092,28782,27066,1.157,1.657,1.389,1.696,1.303,1.804,1.435,1.757,1.206,1.88,1.459,1.742,1.173,1.728,1.605,2.063,23,538,1265,3847,5992,19,604,1252,4117,*,*,*,657,853,1874,3104,4435,2053,6151,169,27,28,16,49,48,6002,4930,79,731,268,5155,3101,1926,6409,517,4221,488,664,610,3,39,13,1494,582,1518,106,23376,8257,2146,12787,186,233,29,14152,0,0,0,0,0,0,38,0,70,39,0,30.37%,25.62%,5.69%,1.93%,73.61,86.39,83.25,75.66,58.13,56.62,43.89,15.49,82.54,72.67,0.1514,43.6,-,-,-,-,75.52,-,-,-,-,-,-,17.27,-,-,76.64,-
A4796,"Piedmont HealthCare Alliance, LLC",Re-entering,2,01/01/2020,B,One-Sided,Retrospective,0,6161,1.71%,3.57%,1142758,0,"",0,0,1,1,1,0,0,1,0,0,87.34%,0,162,11113,10710,66694906,65552148,40.00%,"High Revenue",77020,9095,16385,8999,76923,8586,16104,9302,66743,9072,15395,9963,65462,8398,13934,10674,10922,1.026,0.979,1.066,1.018,1.068,1.003,1.092,1.027,1.002,0.982,1.092,1.045,0.953,1.071,1.217,1.2,51,894,295,6495,6002,38,479,155,5330,*,6141,*,672,2928,1946,615,3403,2758,5609,332,*,36,*,30,131,2350,2181,*,90,36,268,476,2243,4640,100,495,579,238,228,*,5,*,542,183,744,266,13025,3888,4598,4513,26,39,24,11642,0,0,0,0,0,0,38,92,84,41,0,5.75%,20.50%,1.79%,*,88.24,94.21,91.8,78.73,65.26,60.67,75.7,30.88,92.42,86.71,0.1332,24.51,92.51,52.25,79.31,79.31,-,-,75.2,75.79,86.74,20.93,12.16,-,-,73.32,-,-
A4799,"Genesis Accountable Care Organization, LLC.",Renewal,3,01/01/2022,EN,Two-Sided,Prospective,1,14305,6.75%,2.00%,9472794,9472794,"",0,6962504,1,1,1,0,0,1,0,0,89.10%,0,305,10019,9802,140297995,130825201,75.00%,"High Revenue",81033,9371,13792,8954,78423,9010,14348,8005,70681,9523,11680,8928,67958,8261,10071,9129,9342,1.022,1.042,0.961,0.987,0.988,1.023,0.947,0.966,0.987,1.029,0.911,0.99,1.001,1.016,0.821,0.984,96,1053,535,13051,14004,56,938,517,12492,*,14259,*,1024,7178,4410,1693,7931,6374,13325,381,*,110,*,97,319,2135,1921,66,157,*,239,496,2764,3168,103,365,303,207,194,*,10,*,588,153,799,227,9741,3861,3657,1982,241,51,22,10078,2,12,1,0,1,3,177,271,173,56,0,8.55%,15.09%,1.48%,1.13%,87.59,94.19,93.55,80.79,65.53,56.37,76.72,26.62,92.85,86.12,0.1427,28.27,90.32,79.92,67.86,88.71,-,-,81.45,85.08,80.41,6.49,7.29,-,-,75.81,-,-
A4803,"WellStar Clinical Partners Medicare ACO, LLC",Re-entering,3,01/01/2020,B,One-Sided,Prospective,0,40377,3.50%,2.30%,16190089,16190089,"",0,6346515,1,1,1,0,0,1,0,0,78.26%,0,185,11765,11905,462940981,446750892,40.00%,"High Revenue",82236,9787,13827,9439,85209,9599,14355,9821,83539,10044,15776,10081,85244,10006,16033,10420,11354,0.977,1.022,0.93,1.039,0.967,0.994,0.943,1.035,0.954,0.976,0.94,1.04,0.977,0.991,0.962,1.029,738,4116,2094,36950,39349,408,2668,1307,34966,36,40149,192,2985,19379,13356,4657,23224,17153,32949,5458,459,231,17,411,852,2858,2612,38,200,36,405,504,3117,3859,162,479,327,280,266,1,9,4,595,232,973,280,11051,3284,5505,2243,19,42,26,13034,0,0,0,0,0,1,549,2115,799,633,8,6.17%,17.17%,2.54%,0.85%,85.25,94.82,93.47,79.42,65.79,64.64,72.08,22.24,93,86.67,0.1538,34.96,93.22,66.3,73.91,85.52,-,-,76.03,84.85,87.92,33.33,12.57,-,-,61.66,-,-
